Player,Position,Minutes,Impact,Fatigue_Score,Predicted Impact,Sub_Recommendation,Sub Early Probability
Federico Marchetti,GK,62.99999999999999,0.0,0.142857143,0.012508868,Monitor,0.111312383
Vincent Marchetti,MF,2448.0,0.006944444,1.106617647,0.011710044,Sub Early,0.816363102
Emiliano Marcondes,MF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Pablo Marín,"MF,FW",360.0,0.016666667,1.75,0.012409392,Monitor,0.298049457
Marlon,DF,1593.0,0.000627746,0.610169492,0.011996415,Sub Early,0.528510584
Luca Marrone,DF,135.0,0.0,0.2,0.012484753,Monitor,0.123528296
Ander Martin,"MF,FW",45.0,0.044444444,1.2,0.012514897,Monitor,0.221054558
Andrés Martín,"FW,MF",207.0,0.004830918,1.956521739,0.012460637,Monitor,0.255482792
Carlos Martín,"FW,MF",27.0,0.0,2.666666667,0.012520926,Monitor,0.261095382
Roger Martínez,DF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Gelson Martins,"MF,FW",342.0,0.00877193,1.526315789,0.012415421,Monitor,0.260223215
Jordi Masip,GK,2511.0,0.0,0.028673835,0.011688943,Monitor,0.740818325
Yanis Massolin,MF,62.99999999999999,0.0,0.0,0.012508868,Monitor,0.105386749
Henning Matriciani,DF,1863.0,0.001610306,0.61352657,0.011905982,Sub Early,0.616456951
Stephy Mavididi,FW,1287.0,0.014763015,1.531468531,0.012098906,Sub Early,0.558700949
Keke Maximilian Topp,FW,18.0,0.0,1.5,0.01252394,Monitor,0.17465608
Fernand Mayembo,DF,711.0,0.00281294,0.569620253,0.012291829,Monitor,0.263328027
Ibrahim Maza,"MF,FW",72.0,0.013888889,1.375,0.012505854,Monitor,0.195356393
Derek Mazou-Sacko,MF,18.0,0.0,3.0,0.01252394,Monitor,0.287242678
Jason Mbock,"MF,FW",27.0,0.037037037,0.0,0.012520926,Monitor,0.134381131
Jean-Manuel Mbom,MF,9.0,0.0,3.0,0.012526955,Monitor,0.284857555
James McArthur,MF,54.0,0.0,0.666666667,0.012511882,Monitor,0.134221613
Alex McCarthy,GK,540.0,0.0,0.0,0.012349103,Monitor,0.17949514
Gary Medel,"MF,DF",1475.9999999999998,0.005420054,0.554878049,0.012035603,Monitor,0.495087949
Fernando Medrano,DF,9.0,0.0,3.0,0.012526955,Monitor,0.284857555
Soualiho Meïté,MF,2367.0,0.006759611,0.802281369,0.011737174,Sub Early,0.778074802
Farid El Melali,"DF,FW",810.0,0.004938272,1.655555556,0.01225867,Sub Early,0.397616524
Pedro Mendes,DF,9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Thiago Mendes,"MF,DF",2061.0,0.005822416,0.777292576,0.011839665,Sub Early,0.698149579
Arial Mendy,DF,225.0,0.004444444,0.44,0.012454608,Monitor,0.154353836
Batista Mendy,"MF,DF",2862.0,0.005939902,0.987421384,0.011571381,Sub Early,0.877523907
Edouard Mendy,GK,855.0,0.0,0.021052632,0.012243598,Monitor,0.249371245
Gideon Mensah,DF,2259.0,0.011066844,1.087649402,0.011773347,Sub Early,0.781497465
Yıldırım Mert Çetin,DF,18.0,0.0,4.0,0.01252394,Monitor,0.382401288
Roque Mesa,MF,1620.0,0.012962963,1.227777778,0.011987372,Sub Early,0.627594101
Illan Meslier,GK,3060.0,0.0,0.038235294,0.011505063,Monitor,0.854052606
Lionel Messi,"FW,MF",2835.0,0.044091711,0.736507937,0.011580424,Sub Early,0.896489791
Alex Mighten,FW,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Tommaso Milanese,MF,27.0,0.111111111,5.0,0.012520926,Monitor,0.717049432
Sergej Milinković-Savić,MF,3024.0,0.019510582,1.723214286,0.011517121,Sub Early,0.931733885
Luka Milivojević,MF,513.0,0.003898635,1.140350877,0.012358147,Monitor,0.262866787
Pere Milla,"FW,MF",1845.0,0.011382114,1.263414634,0.011912011,Sub Early,0.693261644
Anthony Modeste,FW,810.0,0.012345679,1.355555556,0.01225867,Sub Early,0.382323286
Tobias Mohr,"DF,MF",837.0000000000001,0.027479092,0.505376344,0.012249627,Monitor,0.336728135
Clinton Mola,DF,18.0,0.0,1.0,0.01252394,Monitor,0.145828092
Salvatore Molina,DF,225.0,0.008888889,1.2,0.012454608,Monitor,0.208209774
Monchu,MF,2034.0,0.014749263,1.300884956,0.011848708,Sub Early,0.751401189
Daniele Montevago,FW,234.0,0.017094017,2.384615385,0.012451594,Monitor,0.322162313
Martín Montoya,DF,450.0,0.008888889,0.84,0.012379248,Monitor,0.231763957
Andrew Moran,FW,9.0,0.0,8.0,0.012526955,Monitor,0.773246359
Jon Morcillo,"FW,MF",72.0,0.069444444,0.375,0.012505854,Monitor,0.204084205
Diego Moreno,DF,639.0,0.004694836,0.605633803,0.012315945,Sub Early,0.25155978
Marlos Moreno,"MF,DF",9.0,0.0,3.0,0.012526955,Monitor,0.284857555
Tete Morente,"MF,DF",2070.0,0.009661836,1.156521739,0.01183665,Sub Early,0.74010068
Loren Morón,FW,18.0,0.0,8.0,0.01252394,Monitor,0.775287562
Lucas Moura,"MF,DF",153.0,0.032679739,2.0,0.012478724,Monitor,0.293522986
Bevic Moussiti-Oko,FW,702.0,0.008547009,2.0,0.012294844,Sub Early,0.407046113
João Moutinho,MF,1782.0,0.021324355,0.782828283,0.011933112,Sub Early,0.648830306
Mert Müldür,"FW,DF",9.0,0.0,3.0,0.012526955,Monitor,0.284857555
Florian Müller,GK,1710.0,0.001169591,0.0,0.011957227,Monitor,0.502169716
Pablo Muñoz,MF,9.0,0.0,14.0,0.012526955,Monitor,0.978191482
Jeison Murillo,DF,1053.0,0.001899335,0.811965812,0.012177281,Sub Early,0.380169396
Nicola Murru,DF,782.9999999999999,0.002554278,0.908045977,0.012267714,Sub Early,0.311690208
Marlon Mustapha,"FW,MF",72.0,0.013888889,4.875,0.012505854,Monitor,0.521857144
Enock Mwepu,"FW,MF",216.0,0.018518519,1.916666667,0.012457623,Monitor,0.27772856
Francisco Mwepu,FW,18.0,0.0,0.0,0.01252394,Monitor,0.100006784
Nikolas Nartey,"DF,MF",477.0,0.008385744,0.622641509,0.012370204,Monitor,0.22079004
Juanjo Narváez,"MF,FW",144.0,0.0,0.6875,0.012481738,Monitor,0.149516188
Papa Ndiaga Yade,"DF,MF",567.0,0.021164021,1.285714286,0.01234006,Monitor,0.321216278
Wilfred Ndidi,MF,1683.0,0.001782531,0.807486631,0.011966271,Sub Early,0.580725903
Tanguy Ndombele,MF,810.0,0.012345679,1.766666667,0.01225867,Sub Early,0.424787875
Ilija Nestorovski,"FW,MF",639.0,0.007824726,1.633802817,0.012315945,Sub Early,0.34944094
Rúben Neves,MF,3015.0,0.012935323,0.674626866,0.011520135,Sub Early,0.890353145
Neymar,"MF,FW",1548.0,0.047157623,1.674418605,0.012011487,Sub Early,0.71468039
Ibrahima Niane,FW,1134.0,0.008818342,1.492063492,0.012150151,Sub Early,0.492158484
Florian Niederlechner,"FW,MF",909.0,0.0110011,1.03960396,0.012225512,Sub Early,0.377862727
Dimitris Nikolaou,DF,2961.0,0.003714961,0.522796353,0.011538222,Monitor,0.867466273
Fernando Niño,"MF,FW",18.0,0.0,5.5,0.01252394,Monitor,0.54110687
Riad Nouri,"MF,FW",1692.0,0.015957447,0.925531915,0.011963256,Sub Early,0.625189367
Hugo Novoa,"DF,FW",180.0,0.016666667,1.1,0.01246968,Monitor,0.202729515
Bram Nuytinck,DF,387.0,0.0,0.418604651,0.012400349,Monitor,0.176746798
Lewis O'Brien,MF,585.0,0.008547009,1.030769231,0.012334031,Monitor,0.280043134
Marios Oikonomou,DF,216.0,0.0,1.125,0.012457623,Monitor,0.188913258
Lucas Olaza,DF,1494.0000000000002,0.011378849,0.590361446,0.012029574,Monitor,0.517709205
Brian Oliván,DF,2403.0,0.017478152,0.756554307,0.011725116,Sub Early,0.79817903
Lucas Oliveira Rosa,DF,927.0,0.011866235,1.116504854,0.012219483,Sub Early,0.393002366
Jan Olschowsky,GK,360.0,0.0,0.0,0.012409392,Monitor,0.147625144
Ado Onaiwu,FW,1080.0,0.010185185,1.175,0.012168238,Sub Early,0.443814746
Josh Onomah,MF,18.0,0.0,2.0,0.01252394,Monitor,0.207796547
Paul Onuachu,FW,405.0,0.009876543,2.888888889,0.01239432,Monitor,0.408956405
Mislav Oršić,MF,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Jordi Osei-Tutu,"DF,FW",747.0000000000001,0.00669344,1.56626506,0.012279771,Sub Early,0.372802857
Paulo Otávio,DF,2043.0,0.013705335,0.885462555,0.011845694,Sub Early,0.717132349
Zinédine Ould Khaled,"MF,FW",54.0,0.0,1.166666667,0.012511882,Monitor,0.161188151
Thomas Ouwejan,DF,900.0,0.021111111,0.56,0.012228526,Monitor,0.347922584
Reece Oxford,DF,90.0,0.011111111,0.4,0.012499825,Monitor,0.137628508
Alex Oxlade-Chamberlain,"FW,MF",333.0,0.018018018,1.540540541,0.012418435,Monitor,0.27491693
Levin Öztunalı,MF,9.0,0.222222222,0.0,0.012526955,Keep in Game,0.432270253
Fernando Pacheco,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Helibelton Palacios,DF,1917.0,0.003651539,0.666666667,0.011887896,Sub Early,0.642266788
Ante Palaversa,MF,27.0,0.111111111,0.0,0.012520926,Monitor,0.228402524
Erik Palmer-Brown,DF,3195.0,0.002190923,0.408450704,0.011459847,Monitor,0.892832623
Flavio Paoletti,MF,288.0,0.003472222,1.15625,0.012433507,Monitor,0.210821312
Moises Parra Gutierrez,FW,9.0,0.0,0.0,0.012526955,Monitor,0.098960517
Raúl Parra,DF,306.0,0.003267974,1.058823529,0.012427478,Monitor,0.207470105
Marco Pašalić,MF,9.0,0.0,7.0,0.012526955,Monitor,0.689394133
Javier Pastore,MF,9.0,0.0,7.0,0.012526955,Monitor,0.689394133
Paulinho,FW,81.0,0.012345679,0.888888889,0.012502839,Monitor,0.164365441
Dimitri Payet,"MF,FW",837.0000000000001,0.045400239,0.806451613,0.012249627,Sub Early,0.403123833
Ben Pearson,MF,288.0,0.0,1.65625,0.012433507,Monitor,0.24314515
Kristian Pedersen,DF,279.0,0.007168459,0.677419355,0.012436522,Monitor,0.18166807
Gianluca Pegolo,GK,180.0,0.0,0.0,0.01246968,Monitor,0.120582181
Peter Pekarík,DF,207.0,0.004830918,0.173913043,0.012460637,Monitor,0.137630215
Théo Pellenard,DF,99.0,0.0,0.272727273,0.01249681,Monitor,0.121861681
Timothee Pembele,DF,261.0,0.011494253,0.551724138,0.012442551,Monitor,0.175848289
Patrick Pentz,GK,630.0,0.0,0.028571429,0.012318959,Monitor,0.199294016
Nicolas Pépé,"FW,MF",1494.0000000000002,0.022757697,1.343373494,0.012029574,Sub Early,0.620904321
Ricardo Pepi,FW,99.0,0.02020202,1.454545455,0.01249681,Monitor,0.215620999
Alberto Perea,MF,45.0,0.0,0.0,0.012514897,Monitor,0.103204774
Juan Perea,FW,414.0,0.007246377,2.260869565,0.012391305,Monitor,0.343165565
Brayann Pereira,DF,180.0,0.0,1.35,0.01246968,Monitor,0.19667961
Ricardo Pereira,"DF,MF",450.0,0.02,0.88,0.012379248,Monitor,0.252676504
Lucas Pérez,FW,630.0,0.011111111,0.928571429,0.012318959,Sub Early,0.287532122
Luis Pérez,DF,1215.0,0.011522634,0.77037037,0.012123021,Sub Early,0.447043519
Gaëtan Perrin,"MF,FW",1395.0,0.02078853,1.625806452,0.012062732,Sub Early,0.615159413
Nils Petersen,FW,279.0,0.007168459,2.612903226,0.012436522,Monitor,0.33762355
Lukas Petkov,"MF,FW",144.0,0.0,2.375,0.012481738,Monitor,0.266254051
Cameron Peupion,MF,9.0,0.0,4.0,0.012526955,Monitor,0.379646885
Nathaniel Phillips,DF,62.99999999999999,0.0,1.571428571,0.012508868,Monitor,0.187869706
Krzysztof Piątek,FW,2142.0,0.014472456,1.844537815,0.011812535,Sub Early,0.814164971
Charles Pickel,MF,2484.0,0.008454106,0.923913043,0.011697987,Sub Early,0.813559459
Gerard Piqué,DF,387.0,0.002583979,0.790697674,0.012400349,Monitor,0.204852453
Marko Pjaca,"MF,FW",522.0,0.021072797,1.24137931,0.012355132,Monitor,0.304403254
Óscar Plano,"FW,MF",2034.0,0.008849558,0.986725664,0.011848708,Sub Early,0.714997416
Gonzalo Plata,FW,2304.0,0.018663194,1.328125,0.011758275,Sub Early,0.817912405
Marvin Plattenhardt,DF,2403.0,0.013316687,0.498127341,0.011725116,Monitor,0.77341798
Daniel Podence,"FW,MF",1773.0,0.023688663,1.441624365,0.011936126,Sub Early,0.712127622
Ezequiel Ponce,"FW,MF",1125.0,0.013333333,1.768,0.012153165,Sub Early,0.52866638
Łukasz Poręba,MF,261.0,0.022988506,1.689655172,0.012442551,Monitor,0.277699041
Jackson Porozo,DF,1620.0,0.002469136,0.738888889,0.011987372,Sub Early,0.554908904
Francisco Portillo,"MF,FW",720.0,0.022222222,0.6,0.012288815,Monitor,0.302609405
Manuel Pozo,FW,18.0,0.055555556,0.0,0.01252394,Monitor,0.152763254
Dennis Praet,"MF,FW",648.0,0.00617284,1.013888889,0.01231293,Sub Early,0.291020966
Isaac Price,MF,36.0,0.027777778,1.5,0.012517911,Monitor,0.216260271
Javi Puado,"FW,MF",2340.0,0.014529915,1.276923077,0.011746217,Sub Early,0.816225496
Mehdi Puch-Herrantz,MF,45.0,0.044444444,3.0,0.012514897,Monitor,0.38071133
Tymoteusz Puchacz,DF,54.0,0.018518519,2.666666667,0.012511882,Monitor,0.300715405
Ignacio Pussetto,"MF,DF",153.0,0.013071895,3.0,0.012478724,Monitor,0.349842032
Niklas Pyyhtiä,MF,108.0,0.027777778,0.333333333,0.012493796,Monitor,0.155095522
Fabio Quagliarella,FW,801.0,0.011235955,1.213483146,0.012261685,Sub Early,0.363071187
Giacomo Quagliata,DF,702.0,0.01994302,1.025641026,0.012294844,Sub Early,0.332848457
Eduardo Quaresma,DF,90.0,0.0,0.7,0.012499825,Monitor,0.141473372
Ghjuvanni Quilichini,GK,81.0,0.0,0.0,0.012502839,Monitor,0.107609321
Ivan Radovanović,"MF,DF",675.0,0.001481481,0.52,0.012303887,Monitor,0.248175244
Antonio Raimondo,FW,18.0,0.0,2.0,0.01252394,Monitor,0.207796547
Diant Ramaj,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Adil Rami,DF,1593.0,0.002510986,0.350282486,0.011996415,Monitor,0.504741784
Andrea Ranocchia,DF,45.0,0.0,1.2,0.012514897,Monitor,0.161544863
Lilian Raolisoa,"DF,MF",171.0,0.023391813,0.789473684,0.012472695,Monitor,0.189117021
Rafael Ratão,"FW,MF",1854.0,0.021035599,1.533980583,0.011908997,Sub Early,0.736410713
Nicola Ravaglia,GK,810.0,0.0,0.033333333,0.01225867,Monitor,0.23956075
Rayan Raveloson,"DF,MF",2430.0,0.006584362,0.851851852,0.011716073,Sub Early,0.795108106
Ante Rebić,"FW,MF",981.0,0.018348624,1.52293578,0.012201396,Sub Early,0.466645975
Arkadiusz Reca,DF,2169.0,0.011526049,1.070539419,0.011803492,Sub Early,0.760291506
Jeff Reine-Adélaïde,MF,234.0,0.012820513,0.692307692,0.012451594,Monitor,0.181258968
Karim Rekik,DF,1179.0,0.005089059,0.702290076,0.012135079,Sub Early,0.414684781
Panagiotis Retsos,DF,126.0,0.007936508,0.857142857,0.012487767,Monitor,0.165238656
Nico Ribaudo,"MF,FW",1251.0,0.022382094,1.582733813,0.012110963,Sub Early,0.568952084
Franck Ribéry,MF,36.0,0.0,0.0,0.012517911,Monitor,0.102128846
Tomás Rincón,MF,2556.0,0.008998435,1.031690141,0.011673871,Sub Early,0.834486685
Renaud Ripart,"FW,MF",1323.0,0.019652305,1.408163265,0.012086848,Sub Early,0.567646436
Joel Robles,GK,360.0,0.0,0.05,0.012409392,Monitor,0.150347534
Joel Roca,"MF,FW",81.0,0.012345679,2.666666667,0.012502839,Monitor,0.296787863
Enzo Roco,DF,1655.9999999999998,0.000603865,0.788043478,0.011975314,Sub Early,0.56760781
Marek Rodák,GK,180.0,0.0,0.2,0.01246968,Monitor,0.129990862
Joe Rodon,DF,1413.0,0.001415428,0.369426752,0.012056704,Monitor,0.446225045
Rodrigo,"FW,MF",1935.0,0.015503876,1.520930233,0.011881867,Sub Early,0.746248563
Álvaro Rodríguez,FW,81.0,0.037037037,3.222222222,0.012502839,Monitor,0.399170334
Ángel Rodríguez,"FW,MF",396.00000000000006,0.01010101,1.75,0.012397334,Monitor,0.295859188
Pablo Rodríguez,"FW,MF",54.0,0.018518519,1.166666667,0.012511882,Monitor,0.184212893
Agustín Rogel,DF,1422.0,0.00140647,0.791139241,0.012053689,Sub Early,0.494192336
Tony Rölke,FW,18.0,0.0,3.5,0.01252394,Monitor,0.333123636
Filippo Romagna,DF,45.0,0.0,0.0,0.012514897,Monitor,0.103204774
Leo Román,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Iván Romero,MF,9.0,0.0,9.0,0.012526955,Monitor,0.839724381
Cristiano Ronaldo,FW,522.0,0.013409962,0.913793103,0.012355132,Monitor,0.262335713
Salomón Rondón,FW,108.0,0.018518519,1.333333333,0.012493796,Monitor,0.206457328
Tom Rothe,DF,27.0,0.0,2.0,0.012520926,Monitor,0.209725659
Rubén,"DF,MF",891.0,0.01010101,1.252525253,0.012231541,Sub Early,0.392124157
Sebastian Rudy,MF,792.0000000000001,0.018939394,1.363636364,0.012264699,Sub Early,0.391232392
Kays Ruiz,MF,62.99999999999999,0.0,2.285714286,0.012508868,Monitor,0.239182703
Víctor Ruiz,DF,558.0,0.003584229,0.258064516,0.012343074,Monitor,0.205158526
Gerónimo Rulli,GK,1260.0,0.0,0.014285714,0.012107949,Monitor,0.359088392
Alessandro Russo,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
Franco Russo,DF,144.0,0.0,0.0,0.012481738,Monitor,0.115715496
Georginio Rutter,"FW,MF",270.0,0.018518519,2.5,0.012439536,Monitor,0.346338378
Halid Šabanović,DF,639.0,0.006259781,1.14084507,0.012315945,Sub Early,0.300097984
Abdelhamid Sabiri,"MF,FW",1071.0,0.014939309,1.932773109,0.012171252,Sub Early,0.532322821
Allan Saint-Maximin,FW,1116.0,0.033154122,1.161290323,0.01215618,Sub Early,0.503815791
Samuel Sáiz,MF,243.00000000000003,0.020576132,1.888888889,0.012448579,Monitor,0.286034753
Hamza Sakhi,MF,1655.9999999999998,0.024154589,0.657608696,0.011975314,Sub Early,0.603789923
Jacopo Sala,MF,108.0,0.009259259,1.25,0.012493796,Monitor,0.188027679
Leandro Sanca,"FW,MF",36.0,0.0,1.0,0.012517911,Monitor,0.148761734
Iván Sánchez,"MF,FW",1152.0,0.016493056,0.8671875,0.012144122,Sub Early,0.447818045
Javi Sánchez,DF,2394.0,0.001670844,0.571428571,0.011728131,Monitor,0.758787181
Sidi Sané,FW,27.0,0.0,1.333333333,0.012520926,Monitor,0.166189609
Jeremy Sarmiento,MF,180.0,0.016666667,1.9,0.01246968,Monitor,0.263905935
Malang Sarr,DF,720.0,0.001388889,0.65,0.012288815,Sub Early,0.269934995
Mouhamadou Sarr,GK,180.0,0.0,0.0,0.01246968,Monitor,0.120582181
Gustavo Scarpa,"MF,FW",180.0,0.005555556,0.9,0.01246968,Monitor,0.17479441
Derry Scherhant,"FW,MF",288.0,0.006944444,1.1875,0.012433507,Monitor,0.218179331
Kingsley Schindler,"DF,MF",1089.0,0.01010101,1.231404959,0.012165223,Sub Early,0.452512101
Kasper Schmeichel,GK,3240.0,0.000617284,0.022222222,0.011444775,Monitor,0.880673833
Jonathan Schmid,DF,45.0,0.022222222,1.4,0.012514897,Monitor,0.203061959
Jerdy Schouten,MF,2511.0,0.008363202,0.906810036,0.011688943,Sub Early,0.81760528
Haris Seferović,FW,891.0,0.011223345,0.787878788,0.012231541,Sub Early,0.347929371
Jacopo Segre,DF,18.0,0.0,0.0,0.01252394,Monitor,0.100006784
Paul Seguin,MF,693.0,0.02020202,1.025974026,0.012297858,Sub Early,0.330791112
Jaime Seoane,"MF,FW",324.0,0.018518519,1.0,0.01242145,Monitor,0.229830625
Luigi Sepe,GK,1530.0,0.0,0.076470588,0.012017516,Monitor,0.449609078
Leonardo Sernicola,DF,2313.0,0.01253783,0.988326848,0.011755261,Sub Early,0.788290396
Ryan Sessegnon,DF,810.0,0.009876543,1.077777778,0.01225867,Sub Early,0.349667129
Eniss Shabani,MF,9.0,0.0,9.0,0.012526955,Monitor,0.839724381
Jonjo Shelvey,MF,36.0,0.0,0.75,0.012517911,Monitor,0.135672547
Kaj Sierhuis,"FW,MF",216.0,0.0,1.458333333,0.012457623,Monitor,0.211828512
David Silva,MF,1935.0,0.021705426,1.134883721,0.011881867,Sub Early,0.724511579
Abdallah Sima,FW,1836.0,0.011982571,1.647058824,0.011915025,Sub Early,0.725860233
Ellis Simms,FW,225.0,0.013333333,0.96,0.012454608,Monitor,0.197801422
Simo,DF,144.0,0.0,0.375,0.012481738,Monitor,0.133240897
Lassine Sinayoko,"MF,FW",1565.9999999999998,0.01660281,1.528735632,0.012005458,Sub Early,0.648578066
Tobias Sippel,GK,513.0,0.0,0.035087719,0.012358147,Monitor,0.176573043
Hugo Siquet,DF,18.0,0.0,2.0,0.01252394,Monitor,0.207796547
Salvatore Sirigu,GK,90.0,0.0,0.0,0.012499825,Monitor,0.108735993
